index,sigmas,mu
2511,2.36532,-323.37216
2512,2.36532,-323.37216
2513,2.36532,-323.37216
2514,1.43976,-324.6761
2515,1.43976,-324.6761
2516,1.43976,-324.6761
2517,0.30852,-328.58783
2518,0.30852,-328.58783
2519,0.30852,-328.58783
2520,0.30852,-328.58783
2521,0.30852,-328.58783
2522,0.41136,-327.93588
2523,1.33692,-322.06824
2524,1.33692,-322.06824
2525,2.87952,-323.37216
2526,2.87952,-323.37216
2527,2.87952,-323.37216
2528,2.87952,-323.37216
2529,2.87952,-330.54373
2530,2.87952,-330.54373
2531,2.26248,-320.7643
2532,3.18804,-325.32803
2533,3.18804,-322.7202
2534,3.18804,-322.7202
2535,3.18804,-322.7202
2536,2.0568,-324.0241
2537,2.0568,-324.0241
2538,0.30852,-324.0241
2539,0.30852,-324.0241
2540,0.30852,-324.0241
2541,0.30852,-324.0241
2542,0.30852,-324.0241
2543,0.30852,-324.0241
2544,0.30852,-324.0241
2545,0.30852,-324.0241
2546,0.30852,-324.0241
2547,0.30852,-324.0241
2548,0.30852,-324.0241
2549,0.30852,-324.0241
2550,0.30852,-324.0241
2551,0.0,-324.0241
2552,0.71988,-324.0241
2553,0.71988,-324.0241
2554,0.92556,-322.7202
2555,0.41136,-323.37216
2556,0.41136,-323.37216
2557,0.71988,-324.6761
2558,0.71988,-324.6761
2559,0.71988,-324.6761
2560,0.71988,-324.6761
2561,0.71988,-324.6761
2562,0.71988,-324.6761
2563,0.71988,-324.6761
2564,0.71988,-324.6761
2565,0.71988,-324.6761
2566,0.71988,-324.6761
2567,0.71988,-324.6761
2568,0.71988,-324.6761
2569,0.71988,-324.6761
2570,0.71988,-324.6761
2571,0.71988,-324.6761
2572,0.71988,-324.6761
2573,0.61704,-327.2839
2574,0.61704,-327.2839
2575,0.61704,-327.2839
2576,0.61704,-327.2839
2577,0.61704,-327.2839
2578,0.61704,-327.2839
2579,0.61704,-327.2839
2580,1.64544,-327.93588
2581,1.64544,-327.93588
2582,1.64544,-327.93588
2583,1.64544,-327.93588
2584,1.23408,-331.19568
2585,0.0,-324.0241
2586,0.0,-324.0241
2587,0.0,-324.0241
2588,0.0,-325.32803
2589,0.0,-325.32803
2590,0.0,-325.32803
2591,0.0,-325.32803
2592,1.95396,-327.93588
2593,1.95396,-327.93588
2594,2.26248,-324.0241
2595,0.5142,-326.63196
2596,0.0,-320.7643
2597,0.0,-320.7643
2598,0.0,-320.7643
2599,0.71988,-320.7643
2600,0.71988,-329.2398
2601,0.71988,-329.2398
2602,0.0,-326.63196
2603,0.0,-326.63196
2604,0.0,-329.2398
2605,0.20568,-319.4604
2606,0.20568,-319.4604
2607,1.33692,-322.06824
2608,1.33692,-322.06824
2609,1.33692,-322.06824
2610,1.33692,-322.06824
2611,1.33692,-322.06824
2612,1.33692,-322.06824
2613,1.33692,-322.06824
2614,1.33692,-322.06824
2615,1.33692,-322.06824
2616,0.0,-324.0241
2617,0.0,-324.6761
2618,1.23408,-324.0241
2619,1.23408,-324.0241
2620,1.23408,-324.0241
2621,1.23408,-324.0241
2622,1.5426,-325.32803
2623,1.5426,-325.32803
2624,1.5426,-325.32803
2625,1.5426,-325.32803
2626,1.5426,-325.32803
2627,1.5426,-325.32803
2628,1.5426,-325.32803
2629,1.33692,-327.2839
2630,1.33692,-327.2839
2631,1.33692,-327.2839
2632,0.0,-323.37216
2633,0.0,-328.58783
2634,0.0,-328.58783
2635,0.0,-324.0241
2636,0.0,-327.2839
2637,0.0,-327.2839
2638,0.0,-327.2839
2639,0.0,-327.2839
2640,0.0,-327.2839
2641,0.0,-323.37216
2642,0.0,-323.37216
2643,0.0,-323.37216
2644,0.0,-323.37216
2645,0.0,-323.37216
2646,0.0,-323.37216
2647,0.0,-323.37216
2648,0.20568,-325.98
2649,0.20568,-325.98
2650,0.0,-325.32803
2651,0.0,-325.32803
2652,0.0,-325.32803
2653,0.0,-325.32803
2654,0.0,-325.32803
2655,2.571,-325.98
2656,2.571,-325.98
2657,2.571,-325.98
2658,2.571,-325.98
2659,2.571,-325.98
2660,2.571,-325.98
2661,2.571,-325.98
2662,2.571,-325.98
2663,2.571,-325.98
2664,2.571,-325.98
2665,2.571,-325.98
2666,2.571,-325.98
2667,2.571,-325.98
2668,2.571,-325.98
2669,2.571,-325.98
2670,2.571,-325.98
2671,2.571,-325.98
2672,3.39372,-326.63196
2673,3.39372,-326.63196
2674,3.80508,-322.06824
2675,3.80508,-322.06824
2676,3.80508,-322.06824
2677,4.83348,-327.93588
2678,4.83348,-327.93588
2679,4.83348,-327.93588
2680,7.09596,-327.2839
2681,7.09596,-327.2839
2682,8.2272,-321.4163
2683,6.37608,-320.11237
2684,9.15276,-322.7202
2685,9.15276,-322.7202
2686,9.15276,-322.7202
2687,9.15276,-322.7202
2688,9.15276,-322.7202
2689,9.04992,-322.06824
2690,9.04992,-322.06824
2691,9.46128,-324.0241
2692,9.46128,-324.0241
2693,6.1704,-324.6761
2694,6.1704,-324.6761
2695,6.1704,-326.63196
2696,6.1704,-326.63196
2697,6.1704,-326.63196
2698,6.1704,-326.63196
2699,6.78744,-325.32803
2700,8.63856,-326.63196
2701,10.18116,-329.2398
2702,10.18116,-329.2398
2703,9.56412,-327.2839
2704,9.56412,-327.2839
2705,9.56412,-327.2839
2706,9.56412,-327.2839
2707,8.12436,-328.58783
2708,8.12436,-328.58783
2709,7.91868,-326.63196
2710,7.91868,-326.63196
2711,7.91868,-326.63196
2712,7.713,-326.63196
2713,7.713,-323.37216
2714,7.81584,-326.63196
2715,7.81584,-326.63196
2716,8.53572,-326.63196
2717,8.43288,-324.6761
2718,8.43288,-324.6761
2719,8.43288,-326.63196
2720,8.7414,-325.98
2721,8.7414,-325.98
2722,8.7414,-325.98
2723,9.56412,-325.98
2724,9.56412,-325.98
2725,8.12436,-330.54373
2726,8.12436,-330.54373
2727,8.12436,-330.54373
2728,8.12436,-330.54373
2729,8.12436,-330.54373
2730,9.2556,-322.7202
2731,9.2556,-322.7202
2732,9.2556,-325.98
2733,9.66696,-325.98
2734,9.66696,-325.98
2735,7.91868,-334.45547
2736,7.91868,-334.45547
2737,6.58176,-332.4996
2738,6.6846,-328.58783
2739,7.30164,-327.93588
2740,7.30164,-327.93588
2741,7.30164,-327.93588
2742,4.6278,-328.58783
2743,4.21644,-325.98
2744,4.21644,-325.98
2745,4.21644,-325.98
2746,3.29088,-322.7202
2747,2.87952,-322.7202
2748,2.87952,-322.7202
2749,2.87952,-322.7202
2750,2.87952,-322.7202
2751,2.571,-320.11237
2752,2.571,-320.11237
2753,2.571,-320.11237
2754,3.18804,-329.89175
2755,2.77668,-329.89175
2756,0.0,-323.37216
2757,0.0,-323.37216
2758,0.5142,-323.37216
2759,0.5142,-323.37216
2760,0.0,-325.32803
2761,0.0,-324.0241
2762,0.0,-322.06824
2763,1.95396,-326.63196
2764,0.0,-326.63196
2765,0.0,-326.63196
2766,0.0,-326.63196
2767,0.0,-327.2839
2768,0.0,-325.98
2769,0.0,-325.98
2770,0.0,-325.98
2771,0.0,-325.98
2772,0.0,-326.63196
2773,0.0,-326.63196
2774,0.0,-326.63196
2775,0.10284,-326.63196
2776,0.41136,-324.6761
2777,0.41136,-324.6761
2778,1.13124,-324.6761
2779,1.13124,-324.6761
2780,0.82272,-327.93588
2781,1.85112,-325.98
2782,1.85112,-325.98
2783,3.70224,-324.0241
2784,3.70224,-324.0241
2785,3.0852,-324.0241
2786,2.87952,-330.54373
2787,2.87952,-330.54373
2788,2.87952,-330.54373
2789,2.87952,-330.54373
2790,2.87952,-330.54373
2791,2.87952,-330.54373
2792,3.80508,-321.4163
2793,3.80508,-320.7643
2794,7.30164,-322.7202
2795,7.30164,-322.7202
2796,7.30164,-322.7202
2797,7.1988,-324.6761
2798,7.1988,-324.6761
2799,7.1988,-324.6761
2800,7.1988,-324.6761
2801,8.63856,-326.63196
2802,8.63856,-326.63196
2803,8.63856,-326.63196
2804,8.63856,-326.63196
2805,8.63856,-326.63196
2806,10.07832,-325.32803
2807,10.07832,-325.32803
2808,10.18116,-324.6761
2809,10.18116,-324.6761
2810,10.18116,-324.6761
2811,10.18116,-326.63196
2812,8.94708,-320.7643
2813,8.94708,-320.7643
2814,7.91868,-325.32803
2815,7.61016,-322.7202
2816,7.61016,-322.7202
2817,7.61016,-322.7202
2818,8.2272,-325.98
2819,7.30164,-326.63196
2820,7.1988,-325.32803
2821,7.1988,-325.32803
2822,6.99312,-328.58783
2823,5.75904,-325.32803
2824,5.45052,-325.32803
2825,5.45052,-326.63196
2826,4.93632,-324.0241
2827,4.93632,-324.0241
2828,4.93632,-324.0241
2829,4.73064,-324.0241
2830,4.73064,-324.0241
2831,4.73064,-324.0241
2832,4.73064,-324.0241
2833,4.73064,-324.0241
2834,4.73064,-324.0241
2835,4.1136,-324.0241
2836,4.1136,-324.0241
2837,4.31928,-327.2839
2838,4.31928,-327.2839
2839,5.03916,-323.37216
2840,5.03916,-323.37216
2841,4.6278,-323.37216
2842,4.6278,-323.37216
2843,4.6278,-323.37216
2844,4.6278,-323.37216
2845,4.83348,-326.63196
2846,4.83348,-326.63196
2847,4.83348,-326.63196
2848,4.83348,-326.63196
2849,4.83348,-326.63196
2850,4.83348,-329.2398
2851,3.80508,-325.32803
2852,3.80508,-325.32803
2853,3.80508,-325.32803
2854,2.0568,-325.32803
2855,0.92556,-325.98
2856,0.92556,-325.98
2857,0.92556,-325.98
2858,0.92556,-325.98
2859,0.92556,-325.98
2860,0.92556,-325.98
2861,2.26248,-325.98
2862,2.26248,-325.98
2863,2.26248,-325.98
2864,2.26248,-325.98
2865,2.26248,-325.98
2866,0.0,-325.98
2867,0.61704,-328.58783
2868,0.0,-322.7202
2869,0.0,-322.7202
2870,0.0,-322.7202
2871,0.0,-322.7202
2872,0.71988,-325.32803
2873,2.36532,-326.63196
2874,4.52496,-325.98
2875,4.52496,-325.98
2876,3.5994,-327.93588
2877,4.93632,-324.0241
2878,5.96472,-325.32803
2879,6.06756,-325.32803
2880,6.06756,-325.32803
2881,4.42212,-325.32803
2882,4.42212,-325.32803
2883,4.42212,-325.32803
2884,4.42212,-325.32803
2885,4.01076,-326.63196
2886,4.01076,-326.63196
2887,4.83348,-325.98
2888,4.83348,-325.98
2889,3.0852,-325.98
2890,3.0852,-325.98
2891,2.98236,-327.93588
2892,3.18804,-329.2398
2893,3.18804,-329.2398
2894,3.18804,-329.2398
2895,3.18804,-329.2398
2896,3.49656,-324.0241
2897,3.49656,-324.0241
2898,3.49656,-324.0241
2899,3.49656,-324.0241
2900,3.49656,-324.0241
2901,3.49656,-324.0241
2902,3.49656,-324.0241
2903,3.49656,-324.0241
2904,3.49656,-324.0241
2905,1.95396,-326.63196
2906,1.95396,-326.63196
2907,1.0284,-326.63196
2908,1.0284,-326.63196
2909,1.0284,-326.63196
2910,1.0284,-326.63196
2911,1.0284,-326.63196
2912,1.0284,-326.63196
2913,0.61704,-326.63196
2914,0.61704,-326.63196
2915,0.61704,-326.63196
2916,0.61704,-326.63196
2917,1.43976,-329.2398
2918,1.43976,-329.2398
2919,1.43976,-329.2398
2920,1.0284,-324.6761
2921,1.0284,-324.6761
2922,1.0284,-324.6761
2923,1.0284,-324.6761
2924,1.0284,-324.6761
2925,0.0,-325.32803
2926,0.0,-325.32803
2927,0.0,-325.32803
2928,0.0,-325.32803
2929,0.0,-325.32803
2930,0.0,-325.32803
2931,0.0,-324.6761
2932,0.0,-324.6761
2933,0.41136,-322.06824
2934,0.0,-323.37216
2935,0.61704,-330.54373
2936,0.61704,-330.54373
2937,2.15964,-327.2839
2938,2.67384,-327.2839
2939,2.571,-325.32803
2940,2.571,-325.32803
2941,2.571,-325.32803
2942,2.571,-325.32803
2943,1.0284,-326.63196
2944,0.61704,-325.32803
2945,0.5142,-322.7202
2946,0.0,-324.6761
2947,0.0,-324.6761
2948,0.0,-324.6761
2949,2.26248,-322.7202
2950,1.85112,-325.98
2951,1.85112,-325.98
2952,1.85112,-325.98
2953,1.85112,-328.58783
2954,1.85112,-328.58783
2955,1.85112,-328.58783
2956,1.85112,-328.58783
2957,1.85112,-328.58783
2958,0.5142,-327.2839
2959,0.5142,-327.2839
2960,0.5142,-327.2839
2961,0.5142,-327.2839
2962,0.10284,-328.58783
2963,0.10284,-328.58783
2964,0.10284,-328.58783
2965,0.0,-322.7202
2966,0.0,-322.7202
2967,0.0,-322.7202
2968,0.0,-322.7202
2969,0.0,-326.63196
2970,1.64544,-325.98
2971,1.64544,-325.98
2972,1.33692,-325.32803
2973,1.33692,-325.32803
2974,1.33692,-325.32803
2975,1.33692,-325.32803
2976,1.33692,-325.32803
2977,1.33692,-325.32803
2978,1.33692,-325.32803
2979,1.33692,-325.32803
2980,2.77668,-322.7202
2981,2.77668,-322.7202
2982,2.77668,-322.7202
2983,2.77668,-322.7202
2984,2.77668,-322.7202
2985,2.77668,-322.7202
2986,2.77668,-322.7202
2987,2.77668,-322.7202
2988,1.85112,-324.0241
2989,0.92556,-324.6761
2990,0.92556,-324.6761
2991,0.0,-325.32803
2992,0.0,-325.32803
2993,0.0,-325.32803
2994,0.0,-325.32803
2995,0.0,-325.32803
2996,0.0,-325.32803
2997,0.0,-325.32803
2998,0.0,-324.6761
2999,0.0,-324.6761
3000,0.0,-324.6761
3001,1.33692,-322.06824
3002,1.33692,-322.06824
3003,1.33692,-322.06824
3004,1.33692,-322.06824
3005,1.33692,-322.06824
3006,1.33692,-322.06824
3007,1.33692,-322.7202
3008,0.0,-322.06824
3009,1.5426,-322.06824
3010,2.36532,-325.98
3011,2.36532,-325.98
3012,2.36532,-325.98
3013,2.36532,-325.98
3014,2.36532,-325.98
3015,2.36532,-325.98
3016,2.36532,-325.98
3017,2.36532,-325.98
3018,2.36532,-325.98
3019,2.36532,-325.98
3020,2.36532,-325.98
3021,3.29088,-325.98
3022,3.29088,-325.98
3023,5.45052,-324.0241
3024,5.03916,-328.58783
3025,7.50732,-331.19568
3026,7.50732,-331.19568
3027,7.50732,-331.84763
3028,7.50732,-327.93588
3029,7.50732,-327.93588
3030,10.07832,-323.37216
3031,10.07832,-323.37216
3032,8.53572,-325.98
3033,7.91868,-329.2398
3034,7.91868,-329.2398
3035,6.06756,-322.06824
3036,6.06756,-322.06824
3037,6.06756,-322.06824
3038,6.58176,-324.0241
3039,6.58176,-324.0241
3040,6.58176,-324.0241
3041,5.55336,-324.0241
3042,5.55336,-324.0241
3043,5.75904,-323.37216
3044,5.75904,-323.37216
3045,5.75904,-323.37216
3046,5.75904,-323.37216
3047,5.75904,-323.37216
3048,5.75904,-323.37216
3049,5.75904,-323.37216
3050,5.75904,-323.37216
3051,3.90792,-322.7202
3052,3.90792,-322.7202
3053,4.01076,-324.6761
3054,4.01076,-324.6761
3055,4.01076,-324.6761
3056,4.01076,-324.6761
3057,4.01076,-324.6761
3058,4.01076,-324.6761
3059,4.01076,-324.6761
3060,4.01076,-324.6761
3061,4.01076,-324.6761
3062,5.24484,-323.37216
3063,6.06756,-325.32803
3064,6.06756,-325.32803
3065,6.06756,-325.32803
3066,6.06756,-325.32803
3067,6.06756,-325.32803
3068,5.03916,-326.63196
3069,5.03916,-326.63196
3070,5.03916,-326.63196
3071,5.03916,-326.63196
3072,5.03916,-326.63196
3073,5.03916,-326.63196
3074,5.03916,-326.63196
3075,3.80508,-324.0241
3076,3.80508,-324.0241
3077,3.49656,-326.63196
3078,3.49656,-326.63196
3079,3.49656,-326.63196
3080,4.73064,-323.37216
3081,4.73064,-323.37216
3082,4.73064,-324.0241
3083,2.77668,-327.93588
3084,2.77668,-327.93588
3085,2.77668,-327.93588
3086,2.77668,-327.93588
3087,2.77668,-327.93588
3088,2.77668,-327.93588
3089,2.77668,-327.93588
3090,2.36532,-326.63196
3091,2.36532,-326.63196
3092,2.15964,-327.93588
3093,2.15964,-327.93588
3094,2.15964,-327.93588
3095,2.15964,-327.93588
3096,2.15964,-327.93588
3097,2.15964,-327.93588
3098,2.15964,-327.93588
3099,0.61704,-327.2839
3100,0.61704,-327.2839
3101,1.85112,-324.6761
3102,1.85112,-324.6761
3103,1.13124,-324.6761
3104,0.0,-324.0241
3105,0.0,-324.0241
3106,0.0,-324.0241
3107,0.0,-324.0241
3108,0.0,-324.0241
3109,0.20568,-324.0241
3110,2.98236,-324.0241
3111,2.87952,-327.2839
3112,2.87952,-327.2839
3113,3.5994,-323.37216
3114,3.5994,-323.37216
3115,4.01076,-325.32803
3116,4.01076,-325.32803
3117,4.01076,-325.32803
3118,4.01076,-325.32803
3119,4.01076,-325.32803
3120,4.01076,-325.32803
3121,2.98236,-327.93588
3122,2.98236,-327.93588
3123,2.98236,-327.93588
3124,2.98236,-327.93588
3125,2.98236,-327.93588
3126,2.98236,-327.93588
3127,3.49656,-324.6761
3128,3.49656,-324.6761
3129,3.49656,-324.6761
3130,3.49656,-324.6761
3131,3.49656,-324.6761
3132,3.49656,-324.6761
3133,1.43976,-321.4163
3134,0.0,-322.06824
3135,0.0,-322.06824
3136,0.0,-322.06824
3137,0.0,-322.06824
3138,0.0,-322.06824
3139,0.0,-322.06824
3140,0.0,-324.6761
3141,0.0,-324.6761
3142,0.0,-324.6761
3143,0.0,-324.6761
3144,0.82272,-324.6761
3145,0.82272,-324.6761
3146,1.13124,-324.0241
3147,1.13124,-324.0241
3148,1.13124,-324.0241
3149,1.13124,-324.0241
3150,0.82272,-322.7202
3151,0.30852,-323.37216
3152,0.30852,-323.37216
3153,0.30852,-323.37216
3154,0.30852,-323.37216
3155,0.0,-323.37216
3156,1.85112,-328.58783
3157,1.85112,-328.58783
3158,0.41136,-326.63196
3159,0.41136,-326.63196
3160,0.41136,-326.63196
3161,0.41136,-326.63196
3162,0.41136,-326.63196
3163,0.41136,-326.63196
3164,0.41136,-326.63196
3165,0.41136,-326.63196
3166,1.43976,-324.0241
3167,1.43976,-324.0241
3168,1.43976,-324.0241
3169,1.43976,-324.0241
3170,1.43976,-324.0241
3171,1.43976,-324.0241
3172,0.0,-324.0241
3173,0.0,-324.0241
3174,0.0,-324.0241
3175,1.43976,-324.0241
3176,1.43976,-324.0241
3177,1.43976,-324.0241
3178,1.43976,-324.0241
3179,2.46816,-327.93588
3180,2.46816,-327.93588
3181,2.46816,-327.93588
3182,2.46816,-327.93588
3183,1.64544,-322.06824
3184,1.64544,-322.06824
3185,0.92556,-327.2839
3186,0.92556,-327.2839
3187,0.20568,-327.93588
3188,0.10284,-328.58783
3189,0.0,-325.98
3190,0.0,-325.98
3191,0.0,-325.98
3192,0.0,-325.98
3193,0.0,-325.32803
3194,0.0,-325.32803
3195,0.0,-325.32803
3196,0.0,-325.32803
3197,0.0,-325.32803
3198,0.5142,-325.32803
3199,1.85112,-324.6761
3200,1.95396,-324.6761
3201,1.95396,-324.6761
3202,1.95396,-324.6761
3203,1.95396,-324.6761
3204,1.95396,-324.6761
3205,1.95396,-324.6761
3206,1.95396,-324.6761
3207,1.95396,-324.6761
3208,1.95396,-324.6761
3209,1.95396,-324.6761
3210,0.71988,-325.32803
3211,0.5142,-326.63196
3212,0.0,-327.2839
3213,0.0,-328.58783
3214,0.0,-328.58783
3215,2.15964,-325.98
3216,2.15964,-325.98
3217,2.15964,-325.98
3218,2.77668,-327.2839
3219,2.77668,-327.2839
3220,2.77668,-327.2839
3221,2.77668,-327.2839
3222,2.77668,-327.2839
3223,2.77668,-327.2839
3224,5.75904,-329.2398
3225,5.75904,-329.2398
3226,7.1988,-329.89175
3227,7.1988,-329.89175
3228,8.63856,-329.89175
3229,8.63856,-329.89175
3230,10.18116,-331.19568
3231,10.18116,-331.19568
3232,10.18116,-331.19568
3233,10.18116,-325.32803
3234,10.18116,-325.32803
3235,10.18116,-325.32803
3236,8.94708,-327.93588
3237,8.94708,-327.93588
3238,8.94708,-327.93588
3239,6.78744,-327.93588
3240,6.78744,-327.93588
3241,6.78744,-327.93588
3242,6.78744,-327.93588
3243,7.61016,-328.58783
3244,7.61016,-328.58783
3245,8.53572,-321.4163
3246,8.7414,-327.2839
3247,8.7414,-327.2839
3248,8.7414,-327.2839
3249,8.7414,-327.2839
3250,8.7414,-327.2839
3251,6.27324,-327.2839
3252,6.27324,-327.2839
3253,6.6846,-325.32803
3254,6.6846,-325.32803
3255,6.6846,-325.32803
3256,6.6846,-325.32803
3257,5.86188,-325.32803
3258,5.86188,-325.32803
3259,5.86188,-325.32803
3260,5.86188,-325.32803
3261,5.86188,-325.32803
3262,5.86188,-325.32803
3263,5.142,-323.37216
3264,5.142,-323.37216
3265,5.142,-323.37216
3266,5.142,-323.37216
3267,3.90792,-320.7643
3268,3.90792,-320.7643
3269,4.01076,-329.2398
3270,2.36532,-325.32803
3271,2.36532,-325.32803
3272,2.36532,-325.32803
3273,2.36532,-325.32803
3274,2.36532,-325.32803
3275,2.36532,-325.32803
3276,2.46816,-325.32803
3277,2.46816,-325.32803
3278,2.46816,-324.0241
3279,2.46816,-324.0241
3280,5.34768,-327.93588
3281,5.34768,-327.93588
3282,5.34768,-327.93588
3283,5.6562,-323.37216
3284,5.6562,-324.6761
3285,5.6562,-324.6761
3286,5.6562,-324.6761
3287,4.21644,-322.7202
3288,1.85112,-325.32803
3289,1.85112,-325.32803
3290,1.85112,-325.32803
3291,1.85112,-325.32803
3292,1.85112,-325.32803
3293,1.85112,-325.32803
3294,1.85112,-325.32803
3295,1.74828,-325.32803
3296,1.74828,-325.32803
3297,1.74828,-325.32803
3298,1.74828,-325.32803
3299,2.571,-326.63196
3300,2.571,-326.63196
3301,2.77668,-326.63196
3302,2.77668,-326.63196
3303,2.77668,-326.63196
3304,2.77668,-326.63196
3305,1.64544,-327.2839
3306,1.64544,-327.2839
3307,1.43976,-324.0241
3308,1.5426,-327.2839
3309,1.5426,-327.2839
3310,0.20568,-325.32803
3311,0.20568,-325.32803
3312,0.20568,-325.32803
3313,0.20568,-325.32803
3314,0.20568,-325.32803
3315,0.20568,-325.32803
3316,0.20568,-325.32803
3317,0.0,-325.32803
3318,0.0,-325.32803
3319,0.0,-325.32803
3320,0.0,-325.32803
3321,0.0,-325.32803
3322,0.0,-325.32803
3323,0.0,-325.32803
3324,0.0,-325.32803
3325,0.0,-325.32803
3326,0.0,-325.32803
3327,0.0,-325.32803
3328,0.0,-325.32803
3329,0.0,-325.32803
3330,0.0,-325.32803
3331,0.20568,-326.63196
3332,0.20568,-326.63196
3333,0.0,-322.7202
3334,0.0,-322.7202
3335,0.0,-322.7202
3336,0.0,-322.7202
3337,0.0,-322.7202
3338,0.0,-322.7202
3339,0.0,-322.7202
3340,0.0,-322.7202
3341,0.0,-324.6761
3342,0.0,-324.6761
3343,0.0,-324.6761
3344,0.0,-325.32803
3345,0.0,-325.32803
3346,0.0,-325.32803
3347,0.0,-325.32803
3348,0.0,-325.32803
3349,0.0,-325.32803
3350,0.0,-325.32803
3351,0.41136,-325.32803
3352,0.41136,-325.32803
3353,0.41136,-325.32803
3354,0.5142,-322.7202
3355,0.5142,-322.7202
3356,0.0,-324.6761
3357,0.0,-324.6761
3358,0.0,-324.6761
3359,0.0,-324.6761
3360,0.0,-324.6761
3361,0.0,-324.6761
3362,0.0,-324.6761
3363,0.0,-324.6761
3364,0.0,-325.98
3365,0.0,-325.98
3366,0.0,-325.98
3367,0.41136,-327.2839
3368,0.41136,-327.2839
3369,0.41136,-327.2839
3370,0.41136,-327.2839
3371,0.41136,-327.2839
3372,1.13124,-327.93588
3373,1.23408,-322.7202
3374,1.23408,-322.7202
3375,1.23408,-322.7202
3376,0.0,-328.58783
3377,0.0,-328.58783
3378,0.0,-328.58783
3379,0.0,-328.58783
3380,0.0,-328.58783
3381,0.0,-322.06824
3382,0.41136,-322.06824
3383,2.571,-320.7643
3384,1.85112,-324.6761
3385,0.0,-325.32803
3386,0.0,-325.32803
3387,0.0,-325.32803
3388,0.92556,-326.63196
3389,0.92556,-326.63196
3390,2.26248,-325.32803
3391,2.26248,-325.32803
3392,2.26248,-325.32803
3393,2.26248,-325.32803
3394,2.26248,-325.32803
3395,0.0,-326.63196
3396,0.0,-326.63196
3397,0.0,-326.63196
3398,0.0,-326.63196
3399,0.0,-326.63196
3400,0.0,-326.63196
3401,0.0,-326.63196
3402,0.0,-326.63196
3403,0.0,-326.63196
3404,3.29088,-324.6761
3405,3.39372,-326.63196
3406,3.39372,-326.63196
3407,3.0852,-329.89175
3408,2.36532,-328.58783
3409,2.36532,-328.58783
3410,2.15964,-322.7202
3411,2.87952,-322.7202
3412,2.87952,-322.7202
3413,2.87952,-322.7202
3414,3.18804,-324.6761
3415,3.18804,-324.6761
3416,1.0284,-322.06824
3417,2.571,-322.06824
3418,2.571,-322.06824
3419,2.67384,-324.6761
3420,2.67384,-324.6761
3421,2.67384,-324.6761
3422,2.67384,-324.6761
3423,1.23408,-324.6761
3424,1.23408,-324.6761
3425,1.23408,-324.6761
3426,2.26248,-328.58783
3427,2.26248,-328.58783
3428,2.26248,-328.58783
3429,2.26248,-328.58783
3430,2.26248,-328.58783
3431,2.26248,-328.58783
3432,2.26248,-328.58783
3433,2.26248,-328.58783
3434,1.0284,-326.63196
3435,1.0284,-326.63196
3436,1.0284,-326.63196
3437,0.0,-325.32803
3438,0.0,-325.32803
3439,0.0,-322.7202
3440,0.0,-323.37216
3441,0.0,-323.37216
3442,0.0,-323.37216
3443,0.0,-323.37216
3444,0.0,-323.37216
3445,0.0,-323.37216
3446,0.0,-320.7643
3447,0.5142,-322.7202
3448,0.5142,-322.7202
3449,0.0,-324.0241
3450,0.0,-324.0241
3451,0.61704,-326.63196
3452,1.64544,-325.32803
3453,6.37608,-325.32803
3454,6.37608,-325.32803
3455,6.6846,-325.32803
3456,7.713,-328.58783
3457,7.09596,-323.37216
3458,7.09596,-323.37216
3459,8.53572,-325.32803
3460,8.53572,-325.32803
3461,8.7414,-326.63196
3462,8.7414,-326.63196
3463,8.7414,-326.63196
3464,8.7414,-326.63196
3465,8.7414,-326.63196
3466,8.7414,-326.63196
3467,10.18116,-321.4163
3468,10.18116,-321.4163
3469,10.18116,-321.4163
3470,9.97548,-318.80844
3471,10.18116,-320.7643
3472,10.18116,-320.7643
3473,10.18116,-322.06824
3474,10.18116,-322.06824
3475,10.18116,-323.37216
3476,10.18116,-323.37216
3477,10.18116,-323.37216
3478,10.18116,-323.37216
3479,10.18116,-323.37216
3480,10.18116,-323.37216
3481,8.63856,-329.89175
3482,8.63856,-329.89175
3483,7.81584,-320.7643
3484,7.30164,-320.7643
3485,7.30164,-320.7643
3486,7.30164,-320.7643
3487,5.86188,-330.54373
3488,5.86188,-330.54373
3489,5.86188,-327.2839
3490,4.21644,-325.98
3491,4.21644,-325.98
